row_id,master_table_name,combined_row_type,source_model_period,bank_amount_counting_flag,bank_amount_for_reconciliation,business_allocated_amount_for_reconciliation,is_split_mapping,split_mapping_row_number,split_mapping_total_rows,bank_transaction_id,bank_account_id,bank_account_name,transaction_date,booking_date,value_date,transaction_sequence,direction,bank_amount_original,bank_currency,bank_fx_rate,bank_base_currency,bank_base_currency_amount,running_balance_base,counterparty_raw_name,transaction_description_raw,bank_reference,payment_method,bank_channel,country_hint,merchant_category_hint,is_user_visible,is_duplicate_candidate,is_reversal_candidate,is_internal_transfer_candidate,data_quality_issue_flag,data_quality_issue_type,raw_statement_line,mapping_id,mapping_type,allocated_amount_original,mapping_currency,allocated_amount_base,allocation_ratio,mapping_confidence_truth,platform_payout_id,allocation_status,mapping_explanation,business_event_id,business_event_date,business_event_month,fiscal_year,fiscal_quarter,company_id,region,business_country,customer_id,customer_name,supplier_id,supplier_name,counterparty_standard_name,counterparty_type,business_event_type,revenue_or_cost_category,product_or_service,department,cost_center,project,sales_channel,contract_id,contract_start_date,contract_end_date,ongoing_contract_flag,invoice_number,invoice_date,invoice_amount_original,business_currency,business_base_currency,business_fx_rate,business_base_currency_amount,payment_terms_days,due_date,expected_settlement_date,actual_settlement_date,settlement_status,settlement_lag_days,aging_bucket,partial_settlement_flag,open_amount_original,open_amount_base,overdue_flag,refund_or_reversal_flag,platform_payout_related_flag,generation_method,assumption_level,business_explanation,source_table_trace,customer_type,payout_country_scope,payout_region_scope,duplicate_candidate_group,duplicate_similarity_basis,daily_transaction_sequence
MASTER-0001928,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,FALSE,0.00,55722.11,TRUE,3,5,BTX-REV-202312-0018,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-02,2024-01-04,2024-01-04,428,INFLOW,278610.53,EUR,1.000000,EUR,278610.53,2389986.06,Wise Europe SA,WISE BUSINESS PAYOUT 202312-018 EUR 339768.94,WISE-PO-202312-018,Wise,API_EXPORT,Spain;Netherlands;France;Germany;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-02 | 278610.53 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-018 EUR 339768.94 | WISE-PO-202312-018,MAP-0001829,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,55722.11,EUR,55722.11,0.200000,0.94,PO-WIS-202312-018,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0018-ALLOC-003,2023-12-31,2023-12,2023,Q4,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-003,Lumiere Conseil SARL,,,Lumiere Conseil SARL,CUSTOMER,Platform Payout Revenue,SaaS Subscription Revenue,Reconciliation Engine,Core Automation Platform,Revenue Operations,Core Platform,Enterprise Pilot,CT-CUST-ES-005-202312,2023-12-31,2029-11-30,TRUE,INV-202312-005,2023-12-31,55722.11,EUR,EUR,1.00,55722.11,2,2024-01-02,2024-01-02,2024-01-02,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Consulting Firm,Denmark | France | Germany | Netherlands | Spain,Benelux | DACH | Nordics | Southern Europe | Western Europe,,,1
MASTER-0001929,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,FALSE,0.00,69652.64,TRUE,4,5,BTX-REV-202312-0018,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-02,2024-01-04,2024-01-04,428,INFLOW,278610.53,EUR,1.000000,EUR,278610.53,2389986.06,Wise Europe SA,WISE BUSINESS PAYOUT 202312-018 EUR 339768.94,WISE-PO-202312-018,Wise,API_EXPORT,Spain;Netherlands;France;Germany;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-02 | 278610.53 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-018 EUR 339768.94 | WISE-PO-202312-018,MAP-0001830,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,69652.64,EUR,69652.64,0.250000,0.94,PO-WIS-202312-018,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0018-ALLOC-004,2023-12-31,2023-12,2023,Q4,KEEYA_EUROPE_BV,DACH,Germany,CUST-DE-019,Berlin Growth Finance GmbH,,,Berlin Growth Finance GmbH,CUSTOMER,Platform Payout Revenue,SaaS Subscription Revenue,Core Platform,Core Automation Platform,Revenue Operations,Core Platform,Enterprise Pilot,CT-CUST-ES-005-202312,2023-12-31,2029-11-30,TRUE,INV-202312-022,2023-12-31,69652.64,EUR,EUR,1.00,69652.64,2,2024-01-02,2024-01-02,2024-01-02,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,Denmark | France | Germany | Netherlands | Spain,Benelux | DACH | Nordics | Southern Europe | Western Europe,,,1
MASTER-0001930,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,FALSE,0.00,83583.15,TRUE,5,5,BTX-REV-202312-0018,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-02,2024-01-04,2024-01-04,428,INFLOW,278610.53,EUR,1.000000,EUR,278610.53,2389986.06,Wise Europe SA,WISE BUSINESS PAYOUT 202312-018 EUR 339768.94,WISE-PO-202312-018,Wise,API_EXPORT,Spain;Netherlands;France;Germany;Denmark,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-02 | 278610.53 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-018 EUR 339768.94 | WISE-PO-202312-018,MAP-0001831,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,83583.15,EUR,83583.15,0.300000,0.94,PO-WIS-202312-018,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0018-ALLOC-005,2023-12-31,2023-12,2023,Q4,KEEYA_EUROPE_BV,Nordics,Denmark,CUST-DK-020,Nordic Ledger Services ApS,,,Nordic Ledger Services ApS,CUSTOMER,Platform Payout Revenue,SaaS Subscription Revenue,Reporting Dashboard,Core Automation Platform,Revenue Operations,Core Platform,Enterprise Pilot,CT-CUST-ES-005-202312,2023-12-31,2029-11-30,TRUE,INV-202312-019,2023-12-31,83583.15,EUR,EUR,1.00,83583.15,2,2024-01-02,2024-01-02,2024-01-02,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Accounting Firm,Denmark | France | Germany | Netherlands | Spain,Benelux | DACH | Nordics | Southern Europe | Western Europe,,,1
MASTER-0001931,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,44176.80,44176.80,FALSE,1,1,BTX-REV-202312-0010,KEEYA-NL-OPER-001,EUR operating account,2024-01-05,2024-01-05,2024-01-06,999,INFLOW,44176.80,EUR,1.000000,EUR,44176.80,18483207.96,Milano Commerce Cloud SRL,DD CORE MILANO COMMERCE CL INV-202312-015,EREF-INV-202312-015,SEPA Credit Transfer,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-05 | 44176.80 | EUR | Milano Commerce Cloud SRL | DD CORE MILANO COMMERCE CL INV-202312-015 | EREF-INV-202312-015,MAP-0001832,ONE_TO_ONE,44176.80,EUR,44176.80,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202312-015,2023-12-06,2023-12,2023,Q4,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,OCR / Document Processing Revenue,OCR / Document Processing Revenue,OCR Invoice Capture,Document AI,Revenue Operations,Document AI,Direct Sales,CT-CUST-IT-017-202312,2023-12-06,2029-11-30,TRUE,INV-202312-015,2023-12-06,44176.80,EUR,EUR,1.00,44176.80,30,2024-01-05,2024-01-05,2024-01-05,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0001932,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,TRUE,17544.98,17544.98,FALSE,1,1,BTX-REV-202401-0003,KEEYA-NL-OPER-001,EUR operating account,2024-01-06,2024-01-06,2024-01-07,1000,INFLOW,17544.98,EUR,1.000000,EUR,17544.98,18500752.94,Milano Commerce Cloud SRL,SEPA CT INV-202401-003 MILANO COMMERCE CLOU,EREF-INV-202401-003,Manual Bank Transfer,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-06 | 17544.98 | EUR | Milano Commerce Cloud SRL | SEPA CT INV-202401-003 MILANO COMMERCE CLOU | EREF-INV-202401-003,MAP-0001833,ONE_TO_ONE,17544.98,EUR,17544.98,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202401-003,2024-01-06,2024-01,2024,Q1,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Enterprise Pilot,CT-CUST-IT-017-202401,2024-01-06,2028-12-30,TRUE,INV-202401-003,2024-01-06,17544.98,EUR,EUR,1.00,17544.98,0,2024-01-06,2024-01-06,2024-01-06,INSTANT_SETTLED,0,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0001933,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,-372500.00,-372500.00,FALSE,1,1,BTX-REPAIR-000189,KEEYA-PAYROLL-001,payroll account,2024-01-05,2024-01-06,2024-01-05,137,OUTFLOW,-372500.00,EUR,1.000000,EUR,-372500.00,-3466911.94,REMOTE EUROPE HOLDING B.V.,EMPLOYER OF RECORD COST 2023-12,VREF-COST-PRESSURE-036,SEPA Credit Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-05 | -372500.00 | EUR | REMOTE EUROPE HOLDING B.V. | EMPLOYER OF RECORD COST 2023-12 | VREF-COST-PRESSURE-036,MAP-REPAIR-0002735,ONE_TO_ONE,-372500.00,EUR,-372500.00,1.000000,0.94,,ALLOCATED,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,BE-COST-PRESSURE-REPAIR-036,2023-12-18,2023-12,2023,Q4,KEEYA_EUROPE_BV,Benelux,Netherlands,,,SUP-EMPLOYER-OF-RECORD,Remote Europe Holding B.V.,Remote Europe Holding B.V.,SUPPLIER,Growth-stage SaaS cost pressure - Employer of Record Payroll,Payroll,Employer of Record Payroll,People,Payroll,International Hiring,,CON-SUP-EMPLOYER-OF-RECORD-2023,2023-12-18,2024-12-31,FALSE,INV-2023-R-036,2023-12-18,372500.00,EUR,EUR,1.00,-372500.00,18,2024-01-05,2024-01-05,2024-01-05,SETTLED_ON_TIME,18,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,incremental_master_repair,medium,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,current master table incremental repair,,,,,,1
MASTER-0001934,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,-5104.36,-5104.36,FALSE,1,1,BTX-EXP-202312-0016,KEEYA-EUR-SAVINGS,EUR savings account,2024-01-08,2024-01-08,2024-01-09,47,OUTFLOW,-5104.36,EUR,1.000000,EUR,-5104.36,-989292.67,GOOGLE ADS IE,GOOGLE ADS IE BILL-202312-016,VREF-BILL-202312-016,Vendor Bank Transfer,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-08 | -5104.36 | EUR | GOOGLE ADS IE | GOOGLE ADS IE BILL-202312-016 | VREF-BILL-202312-016,MAP-0001834,ONE_TO_ONE,-5104.36,EUR,-5104.36,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202312-016,2023-12-10,2023-12,2023,Q4,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-MKT,LinkedIn Ireland Unlimited Company,LinkedIn Ireland Unlimited Company,SUPPLIER,Marketing / Sales Expense,Marketing / Sales Expense,Marketing / Sales Expense,Partner Accounting Firm Network,Sales,Partner Expansion,,,2023-12-10,2024-12-09,FALSE,,2023-12-10,5104.36,EUR,EUR,1.00,-5104.36,30,2024-01-09,2024-01-09,2024-01-08,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001935,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,-7847.54,-7847.54,FALSE,1,1,BTX-EXP-202312-0018,KEEYA-NL-OPER-001,EUR operating account,2024-01-08,2024-01-09,2024-01-09,1001,OUTFLOW,-7847.54,EUR,1.000000,EUR,-7847.54,18492905.40,GOOGLE ADS IE,GOOGLE ADS IE BILL-202312-018,VREF-BILL-202312-018,Corporate Card,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-08 | -7847.54 | EUR | GOOGLE ADS IE | GOOGLE ADS IE BILL-202312-018 | VREF-BILL-202312-018,MAP-0001835,ONE_TO_ONE,-7847.54,EUR,-7847.54,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202312-018,2023-12-10,2023-12,2023,Q4,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-MKT,LinkedIn Ireland Unlimited Company,LinkedIn Ireland Unlimited Company,SUPPLIER,Marketing / Sales Expense,Marketing / Sales Expense,Marketing / Sales Expense,Partner Accounting Firm Network,Sales,Partner Expansion,,,2023-12-10,2024-12-09,FALSE,,2023-12-10,7847.54,EUR,EUR,1.00,-7847.54,30,2024-01-09,2024-01-09,2024-01-08,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001936,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,41370.85,41370.85,FALSE,1,1,BTX-REV-202312-0002,KEEYA-NL-OPER-001,EUR operating account,2024-01-10,2024-01-11,2024-01-11,1002,INFLOW,41370.85,EUR,1.000000,EUR,41370.85,18534276.25,ROSSI,DD CORE ROSSI & PARTNERS S INV-202312-002,EREF-INV-202312-002,SEPA Credit Transfer,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-10 | 41370.85 | EUR | ROSSI | DD CORE ROSSI & PARTNERS S INV-202312-002 | EREF-INV-202312-002,MAP-0001836,ONE_TO_ONE,41370.85,EUR,41370.85,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202312-002,2023-12-02,2023-12,2023,Q4,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-006,Rossi & Partners Studio,,,Rossi & Partners Studio,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Direct Sales,CT-CUST-IT-006-202312,2023-12-02,2029-11-30,TRUE,INV-202312-002,2023-12-02,41370.85,EUR,EUR,1.00,41370.85,45,2024-01-16,2024-01-16,2024-01-10,SETTLED_ON_TIME,39,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0001937,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2023-12,TRUE,-34800.00,-34800.00,FALSE,1,1,BTX-REPAIR-000129,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-11,2024-01-12,2024-01-11,429,OUTFLOW,-34800.00,EUR,1.000000,EUR,-34800.00,2355186.06,OPENAI IRELAND LTD,OPENAI BILLING REPAIR 2023-12,VREF-GROWTH-012,SEPA Direct Debit,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-11 | -34800.00 | EUR | OPENAI IRELAND LTD | OPENAI BILLING REPAIR 2023-12 | VREF-GROWTH-012,MAP-REPAIR-0002675,ONE_TO_ONE,-34800.00,EUR,-34800.00,1.000000,0.94,,ALLOCATED,"Additional cloud, AI, marketing, and audit cost added to avoid unrealistically high SaaS profitability.",BE-GROWTH-COST-REPAIR-012,2023-12-17,2023-12,2023,Q4,KEEYA_EUROPE_BV,UK & Ireland,Ireland,,,SUP-OPENAI-EU,OpenAI Ireland Ltd,OpenAI Ireland Ltd,SUPPLIER,Growth SaaS operating cost - AI API / Token Cost,AI API / Token Cost,AI API / Token Cost,Engineering,AI Infrastructure,Reconciliation Engine,,CON-SUP-OPENAI-EU-2023,2023-12-17,2024-12-31,FALSE,INV-2023-R-012,2023-12-17,34800.00,EUR,EUR,1.00,-34800.00,25,2024-01-11,2024-01-11,2024-01-11,SETTLED_ON_TIME,25,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,incremental_master_repair,medium,"Additional cloud, AI, marketing, and audit cost added to avoid unrealistically high SaaS profitability.",current master table incremental repair,,,,,,1
MASTER-0001938,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,TRUE,202386.69,20238.67,TRUE,1,5,BTX-REV-202312-0019,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-13,2024-01-13,2024-01-14,430,INFLOW,202386.69,EUR,1.000000,EUR,202386.69,2557572.75,Wise Europe SA,WISE BUSINESS PAYOUT 202312-019 EUR 246813.04,WISE-PO-202312-019,Wise,API_EXPORT,France;Sweden;Ireland;Netherlands,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-13 | 202386.69 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-019 EUR 246813.04 | WISE-PO-202312-019,MAP-0001837,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,20238.67,EUR,20238.67,0.100000,0.94,PO-WIS-202312-019,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0019-ALLOC-001,2024-01-11,2024-01,2024,Q1,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-003,Lumiere Conseil SARL,,,Lumiere Conseil SARL,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,EU Pilot,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Direct Sales,CT-CUST-FR-003-202312,2024-01-11,2029-11-30,TRUE,INV-202312-025,2024-01-11,20238.67,EUR,EUR,1.00,20238.67,2,2024-01-13,2024-01-13,2024-01-13,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Consulting Firm,France | Ireland | Netherlands | Sweden,Benelux | Nordics | UK & Ireland | Western Europe,,,1
MASTER-0001939,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,FALSE,0.00,30358.01,TRUE,2,5,BTX-REV-202312-0019,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-13,2024-01-13,2024-01-14,430,INFLOW,202386.69,EUR,1.000000,EUR,202386.69,2557572.75,Wise Europe SA,WISE BUSINESS PAYOUT 202312-019 EUR 246813.04,WISE-PO-202312-019,Wise,API_EXPORT,France;Sweden;Ireland;Netherlands,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-13 | 202386.69 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-019 EUR 246813.04 | WISE-PO-202312-019,MAP-0001838,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,30358.01,EUR,30358.01,0.150000,0.94,PO-WIS-202312-019,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0019-ALLOC-002,2024-01-11,2024-01,2024,Q1,KEEYA_EUROPE_BV,Nordics,Sweden,CUST-SE-004,NordLedger AB,,,NordLedger AB,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,Partner Expansion,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Direct Sales,CT-CUST-FR-003-202312,2024-01-11,2029-11-30,TRUE,INV-202312-027,2024-01-11,30358.01,EUR,EUR,1.00,30358.01,2,2024-01-13,2024-01-13,2024-01-13,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Accounting Firm,France | Ireland | Netherlands | Sweden,Benelux | Nordics | UK & Ireland | Western Europe,,,1
MASTER-0001940,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,FALSE,0.00,40477.34,TRUE,3,5,BTX-REV-202312-0019,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-13,2024-01-13,2024-01-14,430,INFLOW,202386.69,EUR,1.000000,EUR,202386.69,2557572.75,Wise Europe SA,WISE BUSINESS PAYOUT 202312-019 EUR 246813.04,WISE-PO-202312-019,Wise,API_EXPORT,France;Sweden;Ireland;Netherlands,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-13 | 202386.69 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-019 EUR 246813.04 | WISE-PO-202312-019,MAP-0001839,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,40477.34,EUR,40477.34,0.200000,0.94,PO-WIS-202312-019,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0019-ALLOC-003,2024-01-11,2024-01,2024,Q1,KEEYA_EUROPE_BV,UK & Ireland,Ireland,CUST-IE-015,Emerald Retail Systems Ltd,,,Emerald Retail Systems Ltd,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,Reconciliation Engine,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Direct Sales,CT-CUST-FR-003-202312,2024-01-11,2029-11-30,TRUE,INV-202312-012,2024-01-11,40477.34,EUR,EUR,1.00,40477.34,2,2024-01-13,2024-01-13,2024-01-13,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Retail Chain,France | Ireland | Netherlands | Sweden,Benelux | Nordics | UK & Ireland | Western Europe,,,1
MASTER-0001941,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,FALSE,0.00,50596.67,TRUE,4,5,BTX-REV-202312-0019,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-13,2024-01-13,2024-01-14,430,INFLOW,202386.69,EUR,1.000000,EUR,202386.69,2557572.75,Wise Europe SA,WISE BUSINESS PAYOUT 202312-019 EUR 246813.04,WISE-PO-202312-019,Wise,API_EXPORT,France;Sweden;Ireland;Netherlands,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-13 | 202386.69 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-019 EUR 246813.04 | WISE-PO-202312-019,MAP-0001840,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,50596.67,EUR,50596.67,0.250000,0.94,PO-WIS-202312-019,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0019-ALLOC-004,2024-01-11,2024-01,2024,Q1,KEEYA_EUROPE_BV,Benelux,Netherlands,CUST-NL-008,Bakker Legal Services B.V.,,,Bakker Legal Services B.V.,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,EU Pilot,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Direct Sales,CT-CUST-FR-003-202312,2024-01-11,2029-11-30,TRUE,INV-202312-011,2024-01-11,50596.67,EUR,EUR,1.00,50596.67,2,2024-01-13,2024-01-13,2024-01-13,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,France | Ireland | Netherlands | Sweden,Benelux | Nordics | UK & Ireland | Western Europe,,,1
MASTER-0001942,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2024-01,FALSE,0.00,60716.00,TRUE,5,5,BTX-REV-202312-0019,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2024-01-13,2024-01-13,2024-01-14,430,INFLOW,202386.69,EUR,1.000000,EUR,202386.69,2557572.75,Wise Europe SA,WISE BUSINESS PAYOUT 202312-019 EUR 246813.04,WISE-PO-202312-019,Wise,API_EXPORT,France;Sweden;Ireland;Netherlands,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2024-01-13 | 202386.69 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202312-019 EUR 246813.04 | WISE-PO-202312-019,MAP-0001841,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,60716.00,EUR,60716.00,0.300000,0.94,PO-WIS-202312-019,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202312-0019-ALLOC-005,2024-01-11,2024-01,2024,Q1,KEEYA_EUROPE_BV,Benelux,Netherlands,CUST-NL-013,Rotterdam Parts Wholesale B.V.,,,Rotterdam Parts Wholesale B.V.,CUSTOMER,Platform Payout Revenue,Implementation Service Revenue,Partner Expansion,Enterprise Pilot and Onboarding,Revenue Operations,EU Pilot,Direct Sales,CT-CUST-FR-003-202312,2024-01-11,2029-11-30,TRUE,INV-202312-010,2024-01-11,60716.00,EUR,EUR,1.00,60716.00,2,2024-01-13,2024-01-13,2024-01-13,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,SaaS Startup,France | Ireland | Netherlands | Sweden,Benelux | Nordics | UK & Ireland | Western Europe,,,1
